,State,County of County_Animals,ANSI of County_Animals,Ag District,Ag District Code,Year of County_Animals,"CATTLE, COWS, BEEF - INVENTORY","CATTLE, COWS, MILK - INVENTORY","CATTLE, INCL CALVES - INVENTORY","CATTLE, ON FEED - INVENTORY",HOGS - INVENTORY,TURKEYS - INVENTORY
226,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2013,3300.0,800.0,24500.0,16477.0,259816.0,196576.0
227,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2014,3000.0,800.0,23500.0,17949.0,283996.0,168943.0
228,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2015,3000.0,800.0,25500.0,19422.0,308176.0,141311.0
229,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2016,3000.0,800.0,29000.0,20894.0,332356.0,113678.0
230,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2017,3200.0,800.0,30000.0,22367.0,356536.0,86045.0
231,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2018,2500.0,600.0,32500.0,20083.0,353580.0,94178.0
232,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2019,2600.0,600.0,32000.0,17798.0,350623.0,102311.0
233,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2020,2500.0,600.0,31000.0,15514.0,347667.0,110444.0
234,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2021,2300.0,600.0,29500.0,13229.0,344710.0,118577.0
235,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2022,2500.0,600.0,30500.0,10945.0,341754.0,126710.0
236,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2023,2500.0,600.0,30000.0,10945.0,341754.0,126710.0
237,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2010,5500.0,700.0,11000.0,1399.0,307.0,81.0
238,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2011,5200.0,700.0,10800.0,1399.0,307.0,81.0
239,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2012,5300.0,700.0,10600.0,1399.0,307.0,81.0
240,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2013,4500.0,900.0,9900.0,1399.0,299.0,72.0
241,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2014,4000.0,900.0,9400.0,1399.0,291.0,63.0
242,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2015,4000.0,900.0,9600.0,1399.0,283.0,55.0
243,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2016,4100.0,900.0,10400.0,1399.0,275.0,46.0
244,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2017,4100.0,900.0,10300.0,1399.0,267.0,37.0
245,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2018,3600.0,500.0,7400.0,1399.0,219.0,47.0
246,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2019,3700.0,500.0,7300.0,1399.0,170.0,57.0
247,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2020,3600.0,500.0,7100.0,1399.0,122.0,66.0
248,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2021,3300.0,500.0,6800.0,1399.0,73.0,76.0
249,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2022,3600.0,500.0,7000.0,1399.0,25.0,86.0
250,MINNESOTA,CROW WING,27035,EAST CENTRAL,60,2023,3600.0,500.0,6900.0,1399.0,25.0,86.0
251,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2010,2100.0,4300.0,43000.0,10614.0,32683.0,0.0
252,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2011,2000.0,4300.0,42500.0,10614.0,32683.0,0.0
253,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2012,2000.0,4300.0,33500.0,10614.0,32683.0,0.0
254,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2013,2100.0,4600.0,24500.0,10685.0,29045.0,0.0
255,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2014,1900.0,4400.0,23500.0,10756.0,25407.0,0.0
256,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2015,1900.0,4200.0,23500.0,10826.0,21769.0,0.0
257,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2016,2000.0,4000.0,25500.0,10897.0,18131.0,0.0
258,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2017,2100.0,3800.0,25500.0,10968.0,14493.0,0.0
259,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2018,1900.0,3600.0,23000.0,11384.0,12556.0,0.0
260,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2019,1900.0,3500.0,22500.0,11799.0,10619.0,0.0
261,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2020,1900.0,3500.0,22000.0,12215.0,8682.0,0.0
262,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2021,1700.0,3600.0,21000.0,12630.0,6745.0,0.0
263,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2022,1900.0,3600.0,21500.0,13046.0,4808.0,0.0
264,MINNESOTA,DAKOTA,27037,SOUTHEAST,90,2023,1900.0,3600.0,21000.0,13046.0,4808.0,0.0
265,MINNESOTA,DODGE,27039,SOUTHEAST,90,2010,1900.0,7100.0,22500.0,3934.0,163874.0,262050.0
266,MINNESOTA,DODGE,27039,SOUTHEAST,90,2011,1800.0,7100.0,22000.0,3934.0,163874.0,262050.0
267,MINNESOTA,DODGE,27039,SOUTHEAST,90,2012,1900.0,7000.0,21500.0,3934.0,163874.0,262050.0
268,MINNESOTA,DODGE,27039,SOUTHEAST,90,2013,1700.0,5600.0,19700.0,4257.0,164933.0,275784.0
269,MINNESOTA,DODGE,27039,SOUTHEAST,90,2014,1500.0,5300.0,18800.0,4581.0,165992.0,289518.0
270,MINNESOTA,DODGE,27039,SOUTHEAST,90,2015,1500.0,5100.0,19000.0,4904.0,167050.0,303251.0
271,MINNESOTA,DODGE,27039,SOUTHEAST,90,2016,1500.0,4800.0,21000.0,5228.0,168109.0,316985.0
272,MINNESOTA,DODGE,27039,SOUTHEAST,90,2017,1900.0,4600.0,20000.0,5551.0,169168.0,330719.0
273,MINNESOTA,DODGE,27039,SOUTHEAST,90,2018,2100.0,4300.0,16300.0,5487.0,184079.0,330719.0
274,MINNESOTA,DODGE,27039,SOUTHEAST,90,2019,2200.0,4200.0,16100.0,5424.0,198989.0,330719.0
275,MINNESOTA,DODGE,27039,SOUTHEAST,90,2020,2200.0,4200.0,15700.0,5360.0,213900.0,330719.0
276,MINNESOTA,DODGE,27039,SOUTHEAST,90,2021,2000.0,4300.0,14900.0,5297.0,228810.0,330719.0
277,MINNESOTA,DODGE,27039,SOUTHEAST,90,2022,2100.0,4300.0,15400.0,5233.0,243721.0,330719.0
278,MINNESOTA,DODGE,27039,SOUTHEAST,90,2023,2100.0,4300.0,15100.0,5233.0,243721.0,330719.0
279,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2010,4200.0,5700.0,28000.0,6851.0,1198.0,9.0
280,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2011,4000.0,5700.0,27500.0,6851.0,1198.0,9.0
281,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2012,4000.0,5700.0,27000.0,6851.0,1198.0,9.0
282,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2013,3300.0,5800.0,27500.0,6603.0,1176.0,9.0
283,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2014,3000.0,5400.0,26000.0,6355.0,1154.0,9.0
284,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2015,3000.0,4900.0,24500.0,6107.0,1133.0,9.0
285,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2016,3000.0,4500.0,23000.0,5859.0,1111.0,9.0
286,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2017,3800.0,4000.0,21500.0,5611.0,1089.0,9.0
287,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2018,3800.0,3600.0,20000.0,5015.0,1107.0,9.0
288,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2019,3900.0,3500.0,19800.0,4418.0,1125.0,9.0
289,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2020,3800.0,3500.0,19300.0,3822.0,1143.0,9.0
290,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2021,3500.0,3600.0,18200.0,3225.0,1161.0,9.0
291,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2022,3800.0,3600.0,18900.0,2629.0,1179.0,9.0
292,MINNESOTA,DOUGLAS,27041,WEST CENTRAL,40,2023,3800.0,3600.0,18600.0,2629.0,1179.0,9.0
293,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2010,1400.0,2200.0,14800.0,4584.0,249759.0,0.0
294,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2011,1400.0,2200.0,14600.0,4584.0,249759.0,0.0
295,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2012,1400.0,2200.0,14300.0,4584.0,249759.0,0.0
296,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2013,1700.0,1600.0,11500.0,5173.0,242126.0,0.0
297,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2014,1500.0,1600.0,10900.0,5762.0,234493.0,0.0
298,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2015,1500.0,1500.0,11100.0,6352.0,226859.0,0.0
299,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2016,1500.0,1500.0,13700.0,6941.0,219226.0,0.0
300,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2017,1300.0,1500.0,13700.0,7530.0,211593.0,0.0
301,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2018,1100.0,2100.0,13700.0,6353.0,224893.0,0.0
302,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2019,1100.0,2100.0,13600.0,5175.0,238193.0,0.0
303,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2020,1100.0,2100.0,13200.0,3998.0,251494.0,0.0
304,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2021,1000.0,2100.0,12600.0,2820.0,264794.0,0.0
305,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2022,1100.0,2200.0,12900.0,1643.0,278094.0,0.0
306,MINNESOTA,FARIBAULT,27043,SOUTH CENTRAL,80,2023,1100.0,2100.0,12700.0,1643.0,278094.0,0.0
307,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2010,16600.0,11100.0,65000.0,11749.0,136778.0,0.0
308,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2011,15700.0,11100.0,64000.0,11749.0,136778.0,0.0
309,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2012,15900.0,11000.0,70000.0,11749.0,136778.0,0.0
310,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2013,18500.0,12400.0,76000.0,11047.0,138131.0,0.0
311,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2014,16700.0,12100.0,72000.0,10344.0,139485.0,0.0
312,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2015,16700.0,11800.0,70000.0,9642.0,140838.0,0.0
313,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2016,16700.0,11500.0,66000.0,8939.0,142192.0,0.0
314,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2017,16500.0,11300.0,63000.0,8237.0,143545.0,0.0
315,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2018,16100.0,10900.0,60000.0,8677.0,141874.0,0.0
316,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2019,16300.0,10800.0,59000.0,9117.0,140204.0,0.0
317,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2020,16100.0,10700.0,57000.0,9558.0,138533.0,0.0
318,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2021,14800.0,10900.0,55000.0,9998.0,136863.0,0.0
319,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2022,15800.0,11000.0,56000.0,10438.0,135192.0,0.0
320,MINNESOTA,FILLMORE,27045,SOUTHEAST,90,2023,15800.0,10900.0,55000.0,10438.0,135192.0,0.0
321,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2010,3200.0,1400.0,15500.0,8837.0,324837.0,49303.0
322,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2011,3000.0,1400.0,15300.0,8837.0,324837.0,49303.0
323,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2012,3100.0,1400.0,15000.0,8837.0,324837.0,49303.0
324,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2013,2600.0,900.0,17300.0,8445.0,318156.0,62042.0
325,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2014,2400.0,900.0,16500.0,8052.0,311474.0,74782.0
326,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2015,2400.0,900.0,16800.0,7660.0,304793.0,87521.0
327,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2016,2400.0,900.0,18300.0,7267.0,298111.0,100261.0
328,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2017,3200.0,900.0,18300.0,6875.0,291430.0,113000.0
329,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2018,3200.0,700.0,18300.0,6133.0,278024.0,102242.0
330,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2019,3200.0,700.0,18000.0,5391.0,264618.0,91484.0
331,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2020,3200.0,700.0,17600.0,4650.0,251212.0,80726.0
332,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2021,2900.0,700.0,16700.0,3908.0,237806.0,69968.0
333,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2022,3200.0,700.0,17200.0,3166.0,224400.0,59210.0
334,MINNESOTA,FREEBORN,27047,SOUTH CENTRAL,80,2023,3200.0,700.0,16900.0,3166.0,224400.0,59210.0
335,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2010,6100.0,19800.0,67000.0,11695.0,143804.0,302767.0
336,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2011,5800.0,19800.0,66000.0,11695.0,143804.0,302767.0
337,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2012,5900.0,19600.0,65000.0,11695.0,143804.0,302767.0
338,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2013,6100.0,17500.0,59000.0,12815.0,135658.0,350822.0
339,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2014,5600.0,17300.0,57000.0,13934.0,127512.0,398877.0
340,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2015,5600.0,17000.0,57000.0,15054.0,119365.0,446933.0
341,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2016,6600.0,17400.0,61000.0,16173.0,111219.0,494988.0
342,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2017,7300.0,17600.0,66000.0,17293.0,103073.0,543043.0
343,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2018,8100.0,18300.0,71000.0,16798.0,102442.0,543043.0
344,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2019,8200.0,18100.0,70000.0,16303.0,101811.0,543043.0
345,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2020,8100.0,17800.0,68000.0,15808.0,101181.0,543043.0
346,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2021,7400.0,18300.0,65000.0,15313.0,100550.0,543043.0
347,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2022,8000.0,18500.0,67000.0,14818.0,99919.0,543043.0
348,MINNESOTA,GOODHUE,27049,SOUTHEAST,90,2023,8000.0,18300.0,66000.0,14818.0,99919.0,543043.0
349,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2010,0.0,1500.0,5300.0,1478.0,23320.0,0.0
350,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2011,400.0,1500.0,5200.0,1478.0,23320.0,0.0
351,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2012,400.0,1500.0,5100.0,1478.0,23320.0,0.0
352,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2013,400.0,1500.0,4400.0,1478.0,23320.0,0.0
353,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2014,400.0,1500.0,4600.0,1478.0,23320.0,0.0
354,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2015,400.0,1500.0,7100.0,1478.0,23320.0,0.0
355,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2016,400.0,1500.0,10000.0,1478.0,23320.0,0.0
356,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2017,400.0,1500.0,12100.0,1478.0,23320.0,0.0
357,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2018,400.0,1500.0,14600.0,1288.0,23320.0,0.0
358,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2019,400.0,1500.0,14500.0,1097.0,23320.0,0.0
359,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2020,400.0,1500.0,14100.0,907.0,23320.0,0.0
360,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2021,400.0,1500.0,13400.0,716.0,23320.0,0.0
361,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2022,400.0,1500.0,13800.0,526.0,23320.0,0.0
362,MINNESOTA,GRANT,27051,WEST CENTRAL,40,2023,400.0,1500.0,13600.0,526.0,23320.0,0.0
363,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2010,1100.0,1300.0,7400.0,3201.0,86.0,110.0
364,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2011,1100.0,1300.0,7300.0,3201.0,86.0,110.0
365,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2012,1100.0,1300.0,7200.0,3201.0,86.0,110.0
366,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2013,1000.0,1700.0,8500.0,2623.0,80.0,110.0
367,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2014,900.0,1700.0,8100.0,2045.0,74.0,110.0
368,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2015,900.0,1600.0,7400.0,1466.0,67.0,110.0
369,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2016,900.0,1600.0,6800.0,888.0,61.0,110.0
370,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2017,1000.0,1600.0,6100.0,310.0,55.0,110.0
371,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2018,800.0,1100.0,5500.0,439.0,54.0,129.0
372,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2019,800.0,1100.0,5400.0,568.0,52.0,148.0
373,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2020,800.0,1100.0,5300.0,696.0,51.0,167.0
374,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2021,800.0,1100.0,5000.0,825.0,49.0,186.0
375,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2022,800.0,1100.0,5100.0,954.0,48.0,205.0
376,MINNESOTA,HENNEPIN,27053,EAST CENTRAL,60,2023,800.0,1100.0,5100.0,954.0,48.0,205.0
377,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2010,9600.0,9900.0,48000.0,5126.0,22428.0,0.0
378,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2011,9100.0,9900.0,47000.0,5126.0,22428.0,0.0
379,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2012,9200.0,9800.0,46000.0,5126.0,22428.0,0.0
380,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2013,8600.0,9200.0,47000.0,5009.0,20483.0,0.0
381,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2014,7800.0,9100.0,45000.0,4891.0,18538.0,0.0
382,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2015,7800.0,8900.0,45500.0,4774.0,16593.0,0.0
383,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2016,7800.0,8800.0,48500.0,4656.0,14648.0,0.0
384,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2017,7800.0,8800.0,48000.0,4539.0,12703.0,0.0
385,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2018,7800.0,9100.0,44000.0,5112.0,13846.0,0.0
386,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2019,7900.0,9000.0,43500.0,5686.0,14989.0,0.0
387,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2020,7800.0,8900.0,42000.0,6259.0,16133.0,0.0
388,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2021,7200.0,9100.0,40000.0,6833.0,17276.0,0.0
389,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2022,7700.0,9200.0,41500.0,7406.0,18419.0,0.0
390,MINNESOTA,HOUSTON,27055,SOUTHEAST,90,2023,7700.0,9100.0,40500.0,7406.0,18419.0,0.0
391,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2010,3600.0,400.0,7200.0,133.0,181.0,12.0
392,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2011,3400.0,400.0,7100.0,133.0,181.0,12.0
393,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2012,3400.0,400.0,6900.0,133.0,181.0,12.0
394,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2013,3200.0,400.0,6000.0,133.0,355.0,23.0
395,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2014,2900.0,400.0,5800.0,133.0,529.0,33.0
396,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2015,2900.0,400.0,6200.0,133.0,704.0,44.0
397,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2016,3000.0,400.0,6900.0,133.0,878.0,54.0
398,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2017,3200.0,400.0,6900.0,133.0,1052.0,65.0
399,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2018,3100.0,400.0,6900.0,133.0,845.0,65.0
400,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2019,3200.0,400.0,6800.0,133.0,638.0,65.0
401,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2020,3100.0,400.0,6600.0,133.0,430.0,65.0
402,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2021,2900.0,400.0,6300.0,133.0,223.0,65.0
403,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2022,3100.0,400.0,6500.0,133.0,16.0,65.0
404,MINNESOTA,HUBBARD,27057,NORTH CENTRAL,20,2023,3100.0,400.0,6400.0,133.0,16.0,65.0
405,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2010,2000.0,1200.0,6600.0,1132.0,2771.0,0.0
406,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2011,1900.0,1200.0,6500.0,1132.0,2771.0,0.0
407,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2012,1900.0,1200.0,6300.0,1132.0,2771.0,0.0
408,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2013,2400.0,1600.0,9400.0,1052.0,4548.0,0.0
409,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2014,2200.0,1500.0,9000.0,972.0,6325.0,0.0
410,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2015,2200.0,1500.0,9100.0,893.0,8103.0,0.0
411,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2016,2200.0,1500.0,9900.0,813.0,9880.0,0.0
412,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2017,2400.0,1500.0,9800.0,733.0,11657.0,0.0
413,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2018,2400.0,1500.0,7700.0,686.0,13434.0,0.0
414,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2019,2400.0,1500.0,7600.0,638.0,15211.0,0.0
415,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2020,2400.0,1500.0,7400.0,591.0,16989.0,0.0
416,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2021,2400.0,1500.0,7000.0,543.0,18766.0,0.0
417,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2022,2400.0,1500.0,7200.0,496.0,20543.0,0.0
418,MINNESOTA,ISANTI,27059,EAST CENTRAL,60,2023,2400.0,1500.0,7100.0,496.0,20543.0,0.0
419,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2010,3400.0,100.0,6300.0,188.0,187.0,15.0
420,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2011,3200.0,100.0,6200.0,188.0,187.0,15.0
421,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2012,3300.0,100.0,6000.0,188.0,187.0,15.0
422,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2013,3900.0,100.0,7500.0,164.0,182.0,15.0
423,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2014,3500.0,100.0,7100.0,141.0,177.0,15.0
424,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2015,3500.0,100.0,6500.0,117.0,171.0,15.0
425,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2016,3400.0,100.0,5800.0,94.0,166.0,15.0
426,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2017,2800.0,100.0,5200.0,70.0,161.0,15.0
427,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2018,2600.0,100.0,4600.0,70.0,153.0,15.0
428,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2019,2600.0,100.0,4500.0,70.0,146.0,15.0
429,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2020,2600.0,100.0,4400.0,70.0,138.0,15.0
430,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2021,2400.0,100.0,4200.0,70.0,131.0,15.0
431,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2022,2500.0,100.0,4300.0,70.0,123.0,15.0
432,MINNESOTA,ITASCA,27061,NORTH CENTRAL,20,2023,2500.0,100.0,4300.0,70.0,123.0,15.0
433,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2010,2500.0,500.0,14900.0,6247.0,245947.0,28.0
434,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2011,2400.0,500.0,14700.0,6247.0,245947.0,28.0
435,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2012,2400.0,500.0,14300.0,6247.0,245947.0,28.0
436,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2013,2400.0,500.0,10500.0,6306.0,252502.0,28.0
437,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2014,2400.0,500.0,10100.0,6364.0,259058.0,28.0
438,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2015,2400.0,500.0,11600.0,6423.0,265613.0,28.0
439,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2016,2400.0,500.0,13100.0,6481.0,272169.0,28.0
440,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2017,2400.0,500.0,14600.0,6540.0,278724.0,28.0
441,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2018,2400.0,500.0,16100.0,6004.0,268903.0,28.0
442,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2019,2400.0,500.0,16000.0,5468.0,259081.0,28.0
443,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2020,2400.0,500.0,15500.0,4933.0,249260.0,28.0
444,MINNESOTA,JACKSON,27063,SOUTHWEST,70,2021,2400.0,500.0,14800.0,4397.0,239438.0,28.0
